hold_id,book_id,user_id,hold_date,end_hold_date
1569,979,265,2017-07-06 08:42:25.701103,2017-07-11 02:56:10.110778
1570,519,910,2019-01-09 06:36:23.138422,2019-01-16 17:35:06.772308
1571,656,537,2017-08-23 18:49:14.102484,2017-08-25 22:44:21.488791
1572,924,603,2020-06-13 13:34:56.444121,2020-06-24 04:58:46.387266
1573,706,184,2019-08-20 01:53:49.228682,2019-08-29 00:31:13.731433
1574,424,862,2021-07-10 12:19:23.852826,2021-07-19 08:34:56.647027
1575,285,512,2023-07-08 21:04:04.677207,2023-07-18 20:34:17.927727
1576,342,92,2020-08-15 11:02:38.793065,2020-08-22 23:50:26.141499
1577,79,136,2016-01-29 01:22:43.066955,2016-02-11 07:21:20.410867
1578,343,419,2022-01-12 07:44:53.487084,2022-01-23 09:27:15.662187
1579,411,932,2016-02-14 00:40:26.829091,2016-02-19 14:26:37.181409
1580,406,819,2022-11-19 23:02:06.200777,2022-12-03 22:40:32.241127
1581,764,386,2016-01-14 03:37:37.902165,2016-01-18 06:00:16.845308
1582,21,1000,2016-06-06 12:00:39.660448,2016-06-19 06:49:37.254898
1583,409,364,2019-03-23 20:08:28.253681,2019-03-24 03:53:39.858228
1584,125,381,2016-09-06 21:55:33.611875,2016-09-10 03:57:48.343507
1585,840,45,2023-08-09 14:17:42.176090,2023-08-12 02:57:15.895835
1586,856,190,2021-08-04 16:23:55.548485,2021-08-17 21:25:47.228998
1587,250,659,2017-02-11 19:02:13.356891,2017-02-12 14:18:59.706246
1588,675,406,2018-07-10 08:37:32.182086,2018-07-15 17:24:27.737815
1589,692,267,2016-09-05 22:11:41.985706,2016-09-15 21:05:03.003757
1590,89,400,2020-10-13 03:33:18.609015,2020-10-16 00:52:08.299646
1591,303,712,2020-07-17 10:58:52.895879,2020-07-23 11:29:06.215330
1592,533,380,2021-01-22 02:33:25.309871,2021-02-05 09:27:12.289961
1593,524,705,2019-01-31 04:16:23.562947,2019-02-14 14:47:12.763806
1594,572,500,2018-12-04 03:11:22.724413,2018-12-07 20:28:29.852734
1595,803,426,2017-07-16 01:29:06.256176,2017-07-22 08:54:47.013756
1596,821,250,2020-10-10 12:47:51.160151,2020-10-17 03:46:15.757182
1597,453,221,2023-08-01 06:06:00.503685,2023-08-13 16:12:27.593230
1598,217,774,2017-10-11 12:22:16.184044,2017-10-19 21:26:33.811762
1599,653,778,2017-01-11 19:44:53.199230,2017-01-13 13:52:02.714556
1600,246,859,2016-10-16 18:32:38.288998,2016-10-24 05:28:11.851634
1601,367,945,2016-11-22 00:28:12.985020,2016-11-30 00:06:28.593970
1602,47,674,2017-08-31 05:38:36.097993,2017-09-06 07:06:59.461532
1603,129,326,2022-07-28 03:14:16.528097,2022-08-04 16:12:08.051926
1604,596,989,2020-03-27 20:23:32.581068,2020-04-08 02:38:45.598374
1605,512,216,2018-01-18 15:24:03.327004,2018-01-23 19:35:52.428298
1606,30,497,2021-10-09 03:52:31.586419,2021-10-22 07:25:03.418399
1607,658,251,2022-05-01 19:09:54.312273,2022-05-06 18:16:09.291786
1608,376,33,2016-03-11 17:54:44.864024,2016-03-20 13:27:57.745442
1609,372,175,2023-11-03 05:43:58.515708,2023-11-15 14:01:04.433956
1610,160,793,2020-12-16 20:27:25.896753,2020-12-19 13:10:54.159879
1611,152,905,2019-03-24 05:50:26.567947,2019-04-02 04:07:20.513298
1612,279,592,2020-12-16 04:42:37.446030,2020-12-27 08:15:01.402519
1613,535,193,2015-09-24 01:26:46.028576,2015-09-25 17:37:01.151107
1614,78,235,2019-10-27 23:12:56.528916,2019-11-02 04:58:27.626432
1615,295,364,2015-11-22 01:29:15.101851,2015-12-02 00:31:25.162111
1616,755,604,2022-03-10 15:57:48.407137,2022-03-22 22:10:15.859982
1617,632,215,2016-02-20 17:25:50.612335,2016-02-27 10:03:35.321306
1618,254,320,2017-06-21 15:00:47.584968,2017-06-26 20:12:47.900644
1619,230,266,2023-11-13 09:27:29.240984,2023-11-23 20:14:56.184616
1620,22,626,2019-04-05 11:43:06.235481,2019-04-11 10:53:02.562135
1621,2,296,2018-12-30 20:34:38.651483,2019-01-07 21:58:05.218432
1622,56,932,2017-02-04 11:55:24.419862,2017-02-14 22:02:22.973433
1623,395,363,2023-12-14 03:10:08.918039,2023-12-17 22:18:27.994876
1624,921,703,2017-03-30 06:45:48.509398,2017-04-08 08:59:39.797366
1625,452,787,2015-10-31 19:44:46.466209,2015-11-07 01:25:39.134104
1626,270,191,2016-09-18 11:54:37.492510,2016-09-21 16:09:05.595228
1627,881,956,2022-03-19 09:58:03.234564,2022-03-31 09:14:54.361580
1628,530,937,2021-10-25 06:32:44.414396,2021-10-26 09:02:11.763234
1629,428,895,2021-10-17 19:37:12.850661,2021-10-19 11:14:05.482477
1630,835,598,2016-06-19 18:59:26.886966,2016-07-03 16:58:46.731475
1631,227,595,2019-07-24 00:32:19.741938,2019-07-30 19:12:27.755199
1632,233,877,2023-02-28 18:57:34.104085,2023-03-11 15:11:54.747250
1633,681,515,2017-06-06 06:16:26.681560,2017-06-17 19:09:01.703589
1634,114,547,2022-05-01 04:23:43.229559,2022-05-12 17:29:12.124800
1635,728,180,2019-06-10 23:44:38.684954,2019-06-11 14:09:18.945969
1636,632,332,2016-07-19 01:19:01.815016,2016-07-22 07:38:12.377541
1637,243,779,2023-02-08 07:02:25.904187,2023-02-18 17:34:40.428780
1638,546,114,2016-04-02 12:09:34.626203,2016-04-14 15:15:47.770290
1639,474,796,2023-03-25 03:57:54.631396,2023-04-03 19:44:57.685377
1640,805,553,2016-07-19 07:42:46.657615,2016-08-02 06:00:11.178835
1641,952,528,2015-03-20 15:23:17.317101,2015-03-21 22:33:30.689788
1642,588,155,2015-07-16 02:43:41.068162,2015-07-24 13:28:08.596651
1643,144,323,2015-01-20 01:44:12.470295,2015-02-02 22:38:16.955680
1644,435,173,2019-10-19 22:10:03.789803,2019-11-01 11:26:54.749844
1645,712,189,2021-09-15 20:29:58.206631,2021-09-29 16:47:21.980845
1646,349,929,2023-02-09 13:58:41.842414,2023-02-18 21:04:39.673588
1647,592,135,2022-08-23 03:28:47.087427,2022-08-30 17:09:42.996186
1648,974,540,2023-09-17 21:34:55.647759,2023-09-20 04:42:11.991803
1649,304,984,2019-05-18 03:50:22.879034,2019-05-22 17:18:28.572740
1650,978,112,2021-01-22 22:20:57.252956,2021-01-27 07:49:31.147961
1651,208,155,2019-12-25 07:03:50.578908,2020-01-04 05:45:46.592970
1652,967,913,2015-02-17 16:13:58.811474,2015-02-27 06:48:29.985454
1653,488,565,2019-11-28 00:58:35.760148,2019-11-30 00:10:28.855417
1654,199,134,2016-12-09 14:02:36.503827,2016-12-15 17:02:49.572800
1655,41,433,2016-06-10 04:41:01.913172,2016-06-19 00:25:31.833040
1656,913,695,2019-01-27 14:15:02.720906,2019-02-04 18:32:14.844011
1657,486,650,2018-07-25 03:07:01.786254,2018-08-04 05:46:28.735686
1658,961,946,2018-06-28 12:44:55.748276,2018-07-11 03:53:33.117570
1659,632,840,2023-12-20 14:52:41.476705,2024-01-03 06:15:19.093495
1660,570,92,2020-06-29 15:47:21.678847,2020-07-05 17:03:29.333934
1661,176,73,2023-07-30 03:31:29.253003,2023-08-04 08:18:31.928437
1662,8,209,2023-04-07 14:14:22.041045,2023-04-08 15:32:46.805415
1663,582,814,2017-04-11 22:58:30.062604,2017-04-17 03:07:12.492172
1664,262,962,2017-09-21 22:03:09.271648,2017-09-28 12:21:46.251096
1665,433,992,2018-01-13 23:27:07.366081,2018-01-15 20:02:20.553301
1666,821,409,2023-05-21 03:53:32.986908,2023-05-30 16:15:26.402286
1667,696,672,2023-09-11 01:19:10.283890,2023-09-12 08:08:52.242828
1668,842,228,2017-10-25 09:15:01.697436,2017-11-02 05:02:58.822715
1669,758,621,2018-09-06 17:53:19.806672,2018-09-07 06:34:02.759300
1670,149,806,2020-12-17 03:29:06.618611,2020-12-27 01:49:57.610719
1671,9,904,2023-06-18 02:53:31.026438,2023-06-25 14:52:03.431753
1672,192,966,2018-01-03 11:14:55.459835,2018-01-07 01:49:50.155252
1673,331,736,2018-01-14 13:45:43.123417,2018-01-16 08:49:20.504255
1674,645,94,2019-11-05 18:08:19.307007,2019-11-10 19:43:40.375431
1675,986,551,2023-06-08 16:09:43.854658,2023-06-13 06:10:15.988868
1676,603,142,2018-06-04 13:27:32.794999,2018-06-10 07:25:20.235888
1677,460,793,2017-12-13 08:04:43.650708,2017-12-18 11:13:02.317545
1678,154,550,2021-11-18 11:19:55.705549,2021-11-22 02:46:58.616883
1679,399,760,2022-08-29 21:38:23.228819,2022-09-12 09:47:15.642735
1680,85,356,2020-11-25 12:59:28.980105,2020-11-27 05:27:39.380085
1681,915,698,2022-09-18 19:14:13.411536,2022-10-01 05:01:27.653237
1682,784,632,2020-07-14 21:46:10.632204,2020-07-19 20:19:12.919438
1683,977,409,2018-01-26 10:02:54.453966,2018-02-09 09:38:01.242776
1684,139,593,2015-06-01 02:54:59.939718,2015-06-03 06:25:22.460651
1685,390,444,2015-07-12 16:44:24.297348,2015-07-21 22:56:03.875533
1686,647,460,2017-02-22 02:50:31.830566,2017-03-05 06:49:59.465985
1687,310,307,2016-08-24 07:53:56.502192,2016-08-28 12:06:36.662392
1688,838,872,2021-03-14 02:29:42.774822,2021-03-15 22:50:18.558445
1689,126,511,2015-09-26 02:58:33.562024,2015-10-04 12:48:23.950905
1690,686,113,2020-12-11 10:42:54.734953,2020-12-12 19:11:33.252264
1691,494,818,2021-02-27 11:27:12.377329,2021-03-04 01:20:52.382079
1692,52,448,2022-05-28 21:58:29.589133,2022-05-30 01:51:58.455531
1693,553,164,2022-02-18 12:57:50.848952,2022-02-26 11:21:54.107092
1694,729,886,2020-10-02 05:14:24.886814,2020-10-03 20:11:52.534713
1695,786,896,2022-05-17 19:57:28.599207,2022-05-21 03:29:05.572451
1696,791,598,2017-09-13 17:01:17.874222,2017-09-15 14:19:21.732096
1697,973,713,2021-10-06 05:36:41.474920,2021-10-19 15:53:37.584166
1698,920,26,2020-07-30 04:43:39.429636,2020-08-09 10:43:55.978970
1699,587,87,2018-09-03 15:31:49.854607,2018-09-09 21:05:50.604874
1700,828,798,2017-05-16 14:47:16.095522,2017-05-27 19:54:30.928383
1701,691,125,2018-12-22 17:48:43.980790,2019-01-04 08:17:07.823639
1702,593,292,2016-07-28 22:23:47.778747,2016-07-30 16:29:21.943716
1703,498,84,2018-02-28 04:38:35.514382,2018-03-05 20:41:37.389193
1704,258,618,2015-09-25 02:49:56.327415,2015-10-03 23:32:56.651372
1705,835,493,2020-01-23 08:36:50.731427,2020-01-25 07:06:04.143787
1706,537,295,2020-12-17 14:20:56.370355,2020-12-30 17:21:46.319598
1707,39,3,2022-06-29 15:24:33.970673,2022-07-05 21:41:07.025123
1708,135,570,2020-02-28 00:06:54.190645,2020-03-05 23:08:04.691573
1709,798,580,2020-09-29 12:40:33.443763,2020-10-07 14:51:18.192177
1710,560,638,2020-09-12 20:01:04.037734,2020-09-17 14:50:59.226851
1711,272,215,2022-09-02 08:04:58.426718,2022-09-09 22:21:28.794978
1712,563,102,2017-08-25 00:03:51.777720,2017-08-31 23:43:09.616972
1713,111,955,2018-01-26 18:36:26.256956,2018-02-03 23:25:00.254191
1714,234,72,2020-04-07 03:41:42.667584,2020-04-11 20:56:17.812484
1715,378,905,2017-05-24 21:49:04.415924,2017-06-05 22:21:12.545438
1716,267,72,2017-08-29 05:17:11.027482,2017-09-03 09:14:39.465048
1717,969,859,2017-06-03 23:04:52.268157,2017-06-06 08:55:56.497635
1718,568,768,2019-10-12 02:17:59.668854,2019-10-26 17:40:47.727126
1719,800,385,2015-12-01 07:41:38.133376,2015-12-09 23:32:51.682278
1720,432,633,2023-10-05 08:31:14.993724,2023-10-13 11:33:18.960988
1721,409,357,2019-10-02 23:34:19.743900,2019-10-05 11:04:05.911188
1722,303,133,2019-02-13 07:04:10.507807,2019-02-21 04:23:53.981082
1723,956,26,2021-05-12 22:36:52.295499,2021-05-26 06:44:32.938889
1724,905,960,2020-08-15 04:20:47.288286,2020-08-27 12:01:18.046247
1725,990,304,2016-10-05 22:02:43.524912,2016-10-08 21:37:13.725160
1726,825,271,2017-11-28 17:12:59.655273,2017-12-11 13:34:01.303928
1727,221,838,2017-04-21 05:54:32.047342,2017-04-24 14:53:30.367170
1728,738,722,2020-04-03 22:04:02.849610,2020-04-11 22:49:33.816461
1729,100,853,2022-10-07 15:36:20.686659,2022-10-11 09:13:33.452411
1730,372,371,2015-02-23 12:07:24.908057,2015-03-08 23:08:27.329920
1731,607,754,2017-06-25 16:18:55.905895,2017-06-26 08:33:36.861616
1732,806,558,2016-11-10 06:16:43.126853,2016-11-24 13:57:14.831310
1733,616,69,2015-11-02 12:56:04.642797,2015-11-15 14:58:18.806192
1734,81,954,2022-08-16 13:55:33.977247,2022-08-29 00:57:07.346313
1735,703,688,2018-01-09 12:37:30.672784,2018-01-10 02:58:08.133054
1736,388,141,2021-06-16 08:08:58.581060,2021-06-30 02:06:03.578239
1737,481,484,2020-11-24 21:48:04.215077,2020-11-30 09:11:08.250028
1738,16,779,2023-06-15 00:21:21.246523,2023-06-23 05:44:54.754133
1739,67,793,2022-12-15 15:14:49.416563,2022-12-25 06:08:17.438444
1740,998,845,2021-04-06 22:14:53.991031,2021-04-13 10:57:35.709106
1741,481,163,2016-08-05 07:14:43.823262,2016-08-18 05:22:04.976117
1742,51,500,2015-03-26 12:30:31.559055,2015-04-09 15:45:35.422549
1743,180,93,2018-09-06 17:33:40.271207,2018-09-10 23:09:58.353461
1744,566,703,2023-01-14 06:06:00.175895,2023-01-18 19:24:15.964291
1745,806,659,2017-04-22 11:23:06.739395,2017-05-05 05:26:11.059646
1746,324,40,2018-03-28 02:01:55.597128,2018-04-05 19:57:12.117159
1747,98,529,2023-07-28 15:22:03.445345,2023-08-10 14:15:56.915921
1748,885,307,2017-01-03 16:26:04.422727,2017-01-07 16:45:42.606587
1749,947,438,2021-11-10 21:37:13.637631,2021-11-19 22:08:10.360630
1750,740,758,2017-08-21 09:05:13.587761,2017-08-26 14:43:45.306569
1751,977,358,2015-11-23 21:59:56.099200,2015-11-27 12:23:58.533249
1752,212,787,2020-04-06 15:07:21.165548,2020-04-20 14:05:17.293487
1753,862,879,2017-03-30 08:49:32.988779,2017-04-09 08:46:04.163266
1754,767,173,2016-09-14 09:51:08.280215,2016-09-21 04:46:15.199484
1755,311,945,2021-02-28 23:47:48.251824,2021-03-10 20:24:46.761104
1756,718,536,2016-07-22 05:20:46.779501,2016-07-28 18:16:04.674734
1757,773,585,2019-11-24 07:42:08.394854,2019-11-28 02:46:09.146076
1758,32,299,2015-11-16 14:41:45.641988,2015-11-21 07:44:17.974363
1759,108,299,2022-04-29 04:09:40.350917,2022-05-02 06:47:28.962184
1760,305,796,2018-08-24 14:24:49.299646,2018-09-07 05:27:40.455504
1761,150,949,2022-08-31 18:44:28.903822,2022-09-14 13:15:54.079402
1762,862,726,2022-08-30 11:10:52.140507,2022-09-10 12:05:56.235029
1763,77,265,2020-07-20 01:49:47.395900,2020-07-25 08:29:22.163736
1764,868,983,2020-02-08 08:12:44.283287,2020-02-22 16:48:13.661266
1765,652,30,2017-07-03 16:27:02.385341,2017-07-16 05:29:05.661364
1766,949,185,2019-06-09 01:04:27.422832,2019-06-14 11:59:27.588940
1767,895,25,2022-06-19 01:24:55.173265,2022-06-25 09:20:44.125513
1768,799,817,2016-03-24 02:07:55.773918,2016-03-29 13:49:13.809642
1769,637,352,2020-05-20 14:09:55.010578,2020-05-22 01:03:55.840137
1770,933,570,2020-11-05 01:40:32.798176,2020-11-16 20:28:02.817700
1771,379,563,2021-04-11 14:30:03.689098,2021-04-19 14:09:47.902436
1772,954,318,2023-11-05 19:33:08.098717,2023-11-13 22:22:57.902111
1773,483,19,2018-11-17 14:30:01.415915,2018-11-26 23:53:31.697881
1774,11,922,2022-03-16 14:08:33.970963,2022-03-24 01:39:08.316045
1775,186,433,2015-10-12 23:48:32.777629,2015-10-14 12:50:09.215381
1776,767,943,2016-08-01 15:36:45.589793,2016-08-13 19:14:35.723228
1777,406,461,2021-05-15 09:28:54.553257,2021-05-28 18:46:26.932441
1778,431,91,2021-05-30 04:01:04.321151,2021-06-01 19:07:25.285049
1779,131,967,2023-09-03 09:12:17.860438,2023-09-14 04:59:34.506534
1780,361,940,2016-04-17 10:50:45.286033,2016-04-23 19:50:46.026266
1781,260,606,2019-11-05 17:14:03.169576,2019-11-13 00:29:59.882060
1782,487,953,2022-07-04 07:21:43.391069,2022-07-07 01:18:36.502060
1783,638,380,2022-09-17 10:53:41.652348,2022-09-21 07:00:08.325294
1784,461,182,2019-06-03 20:17:48.561519,2019-06-05 14:29:01.748062
1785,347,422,2018-03-02 23:27:11.181920,2018-03-09 17:14:47.579335
1786,315,28,2017-11-22 09:37:49.647811,2017-12-04 08:46:17.841358
1787,902,200,2022-03-20 10:33:26.039318,2022-03-29 18:25:33.780483
1788,100,898,2018-10-03 08:28:23.672228,2018-10-08 07:00:42.081434
1789,846,34,2020-06-10 00:09:08.192978,2020-06-15 21:41:53.979092
1790,590,936,2016-12-21 16:42:30.084572,2016-12-23 08:00:27.531464
1791,564,971,2015-09-21 09:08:12.226664,2015-09-28 11:39:44.388313
1792,95,868,2020-05-05 18:24:46.773330,2020-05-08 20:16:24.582793
1793,471,257,2019-01-16 04:36:36.490753,2019-01-22 15:38:46.120092
1794,585,242,2022-01-19 01:19:53.299914,2022-01-25 03:18:25.393999
1795,341,275,2018-02-24 05:21:05.501949,2018-03-08 03:52:07.780018
1796,611,876,2023-09-14 05:03:37.133797,2023-09-20 22:33:15.075976
1797,495,298,2015-01-20 00:13:29.940401,2015-01-25 03:31:54.610175
1798,829,768,2023-12-05 12:48:43.276029,2023-12-13 23:05:00.809567
1799,184,606,2016-11-13 05:01:33.634599,2016-11-24 06:45:51.177700
1800,600,295,2023-01-08 02:30:15.346583,2023-01-22 11:51:48.706993
1801,346,558,2022-09-14 13:22:25.165286,2022-09-24 11:08:56.459340
1802,747,822,2022-05-21 00:31:41.208627,2022-06-01 23:33:59.968426
1803,838,635,2021-05-22 15:47:30.866807,2021-05-27 20:54:14.655966
1804,746,224,2020-04-06 09:50:20.340851,2020-04-13 00:39:04.283682
1805,8,354,2018-05-22 15:10:05.134016,2018-06-05 12:52:53.972637
1806,997,234,2019-03-03 21:38:05.735252,2019-03-07 15:10:11.632575
1807,779,514,2021-10-24 15:32:49.372588,2021-10-27 10:21:12.733136
1808,22,668,2018-10-28 23:49:13.731754,2018-10-31 10:30:36.673634
1809,40,998,2019-07-27 13:51:06.340165,2019-07-28 14:03:19.164380
1810,12,389,2016-09-15 05:04:27.163741,2016-09-28 00:25:07.479546
1811,956,29,2023-11-21 17:17:32.695688,2023-11-22 18:03:28.402732
1812,629,724,2017-10-04 12:48:37.622351,2017-10-14 23:46:11.160462
1813,222,426,2015-04-12 12:05:47.588702,2015-04-20 20:07:31.233407
1814,694,562,2021-08-03 13:03:16.641800,2021-08-14 13:42:38.522005
1815,856,612,2016-03-19 19:49:35.119579,2016-03-30 23:02:15.426899
1816,131,504,2021-08-08 18:58:43.863151,2021-08-14 14:49:16.608659
1817,863,782,2016-05-22 17:19:21.327602,2016-06-01 23:01:16.535890
1818,239,803,2015-10-05 20:52:14.914542,2015-10-16 02:31:23.289881
1819,709,721,2022-01-07 00:30:55.285820,2022-01-21 02:50:23.661020
1820,829,952,2019-11-07 11:33:11.513416,2019-11-20 05:02:17.560096
1821,852,969,2017-02-16 15:40:07.658804,2017-03-02 11:40:45.264763
1822,44,548,2021-11-30 16:56:32.031323,2021-12-13 20:34:19.196594
1823,10,932,2023-01-07 04:39:50.384082,2023-01-20 12:31:10.530431
1824,385,60,2022-03-05 10:54:18.325871,2022-03-07 17:12:11.287698
1825,545,225,2023-06-08 02:53:01.591192,2023-06-22 03:57:23.682481
1826,986,305,2022-09-05 13:25:11.285438,2022-09-06 02:45:16.274517
1827,699,425,2020-06-22 10:02:55.772923,2020-06-25 20:09:48.859421
1828,697,177,2018-06-18 15:39:57.525776,2018-06-23 13:44:14.301573
1829,154,18,2018-05-03 09:22:06.058740,2018-05-10 01:52:10.261779
1830,666,175,2018-04-22 10:01:42.135161,2018-05-04 10:53:16.220234
1831,98,492,2015-05-27 15:28:27.391635,2015-05-28 07:27:59.444731
1832,9,272,2020-01-03 20:23:45.205342,2020-01-15 20:41:54.045114
1833,938,48,2016-09-10 12:22:00.779236,2016-09-16 01:33:12.761545
1834,463,226,2015-04-22 19:46:46.728354,2015-04-28 16:30:13.725077
1835,787,668,2019-10-30 18:28:12.243886,2019-11-05 03:26:34.395531
1836,714,539,2017-05-26 16:41:15.818111,2017-06-03 12:42:10.848018
1837,150,196,2016-08-07 17:35:53.239815,2016-08-18 11:23:42.511376
1838,532,343,2020-11-25 05:42:31.252976,2020-12-05 00:42:24.206625
1839,528,910,2015-03-04 07:14:41.706849,2015-03-14 17:01:16.812099
1840,745,210,2016-07-26 23:31:50.867077,2016-07-28 00:39:39.395818
1841,204,472,2023-06-22 01:05:09.110505,2023-07-01 00:29:07.704948
1842,886,52,2021-06-07 06:59:26.235210,2021-06-08 17:10:47.421695
1843,672,83,2023-01-23 04:05:10.392391,2023-01-30 08:58:47.123176
1844,735,15,2015-07-22 08:23:09.727102,2015-08-05 17:07:01.892451
1845,447,116,2018-07-07 09:38:50.134954,2018-07-16 21:29:02.525574
1846,616,981,2019-01-05 09:41:42.011701,2019-01-13 01:35:37.210626
1847,504,442,2020-10-27 14:43:02.140439,2020-11-08 06:54:18.397747
1848,742,688,2018-02-13 20:26:19.586406,2018-02-24 21:29:01.083578
1849,590,1000,2019-12-05 22:12:48.563917,2019-12-08 13:59:54.884913
1850,513,271,2016-01-21 04:56:41.959919,2016-01-23 21:35:07.663906
1851,423,743,2022-10-29 01:57:54.432192,2022-11-09 23:29:37.561984
1852,350,411,2018-03-10 08:23:16.514736,2018-03-13 06:10:37.339377
1853,501,435,2015-05-02 15:36:11.689435,2015-05-03 20:50:16.373396
1854,738,750,2019-12-15 03:51:01.357320,2019-12-23 18:54:53.729808
1855,953,286,2015-03-30 07:21:59.926814,2015-04-02 16:30:59.497681
1856,575,621,2019-03-06 17:50:24.139458,2019-03-14 02:58:03.647244
1857,104,452,2015-02-22 05:10:31.565121,2015-03-01 16:29:58.243590
1858,844,336,2020-01-16 15:55:57.046773,2020-01-21 13:29:51.448426
1859,449,395,2016-10-25 02:26:35.209344,2016-11-05 11:17:38.660053
1860,316,762,2017-03-19 01:59:55.570305,2017-03-24 16:25:20.998894
1861,138,242,2021-03-11 10:22:04.107874,2021-03-19 09:15:38.080422
1862,43,174,2022-06-17 09:12:01.632055,2022-06-19 13:29:26.327690
1863,74,697,2020-11-03 20:35:52.525314,2020-11-17 17:25:53.679773
1864,741,801,2015-05-21 04:53:34.104158,2015-06-03 12:01:42.793406
1865,380,654,2016-06-10 14:05:35.273087,2016-06-13 20:55:17.762504
1866,270,364,2017-02-09 13:31:34.489590,2017-02-17 15:12:22.200711
1867,822,371,2015-08-26 20:39:44.280395,2015-09-09 16:15:33.005169
1868,708,322,2020-09-13 20:16:15.867450,2020-09-16 09:47:32.706255
1869,540,89,2017-06-09 22:02:57.104664,2017-06-14 10:42:58.411378
1870,389,947,2020-07-29 22:20:17.223635,2020-08-02 12:46:45.941182
1871,578,157,2018-10-28 02:59:01.296106,2018-11-09 19:38:53.688643
1872,829,347,2020-05-22 15:30:09.919011,2020-06-03 18:02:00.894576
1873,610,25,2020-11-13 07:52:21.489730,2020-11-20 03:10:44.953903
1874,835,429,2023-07-13 07:02:32.111688,2023-07-16 22:09:32.562040
1875,278,248,2018-09-05 20:18:54.622230,2018-09-19 15:06:56.899654
1876,773,19,2021-08-05 03:36:23.367967,2021-08-06 22:58:05.562046
1877,734,748,2019-01-14 15:22:59.590248,2019-01-25 09:33:09.704618
1878,59,380,2015-05-28 19:55:20.011672,2015-06-04 05:48:29.065870
1879,887,178,2020-06-09 20:12:50.807861,2020-06-18 08:53:11.786831
1880,116,335,2022-09-04 14:23:04.999263,2022-09-06 11:16:57.791502
1881,285,299,2022-03-07 07:25:13.203215,2022-03-16 00:53:11.681093
1882,125,382,2015-06-09 15:22:48.336355,2015-06-17 02:37:08.529656
1883,16,541,2018-07-29 02:39:36.943997,2018-08-10 23:53:03.134987
1884,847,32,2015-04-16 16:53:09.649929,2015-04-25 20:13:00.004830
